emp_no,first_name,last_name,birth_date,title,to_date,from_date
296229,Quingbo,Koblitz,1955-11-08,Senior Engineer,9999-01-01,1998-09-30
296231,Mohan,Shrader,1954-06-16,Engineer,9999-01-01,2000-01-09
296235,Debaprosad,Vidal,1955-09-03,Staff,9999-01-01,1996-12-28
296236,Susumu,Veevers,1954-03-14,Senior Engineer,9999-01-01,1994-07-04
296241,Mihalis,Remmele,1952-06-01,Staff,9999-01-01,1996-01-27
296252,Gaurav,Huhdanpaa,1955-09-07,Senior Staff,9999-01-01,1988-06-18
296271,Heather,Underwood,1954-03-28,Senior Staff,9999-01-01,1995-11-22
296275,Shem,DuCasse,1954-07-10,Senior Staff,9999-01-01,1992-10-31
296279,Valeri,Kossowski,1954-03-29,Senior Engineer,9999-01-01,1999-10-11
296288,Muzhong,Vecchi,1954-08-05,Senior Staff,9999-01-01,1998-07-06
296296,Nigel,Sury,1952-12-12,Engineer,9999-01-01,1998-07-17
296302,Muneo,Plumb,1955-03-19,Senior Engineer,9999-01-01,1995-07-27
296309,Hailing,Herath,1953-10-20,Staff,9999-01-01,1995-04-30
296312,Joydip,Stiles,1952-09-18,Senior Staff,9999-01-01,2001-09-03
296321,Nimmagadda,Birsak,1954-05-25,Senior Engineer,9999-01-01,2001-08-13
296330,Mari,Giaccio,1953-11-13,Senior Staff,9999-01-01,1999-03-28
296336,Moty,Heuser,1955-10-03,Senior Staff,9999-01-01,1988-03-28
296350,Mingzeng,Krzyzanowski,1952-09-27,Technique Leader,9999-01-01,1998-11-30
296355,Nigel,Orlowski,1955-02-07,Senior Staff,9999-01-01,1993-11-20
296373,Jungsoon,Leslie,1954-07-14,Senior Staff,9999-01-01,1998-06-11
296375,Maren,Tzvieli,1955-05-26,Senior Staff,9999-01-01,1994-10-28
296377,Phillip,Parveen,1953-12-26,Senior Staff,9999-01-01,2000-11-08
296381,Henk,Matteis,1954-07-22,Senior Engineer,9999-01-01,1987-03-14
296387,Yuguang,Riexinger,1955-03-01,Senior Staff,9999-01-01,1994-08-13
296389,Deborah,Kornyak,1953-01-28,Senior Staff,9999-01-01,1993-09-19
296395,Frederique,Raoux,1952-04-30,Engineer,9999-01-01,1994-12-02
296397,Yechiam,Rosiles,1953-06-25,Senior Engineer,9999-01-01,1993-04-29
296398,Chenye,Krohm,1955-02-17,Senior Staff,9999-01-01,1996-01-07
296401,Sverrir,Hashii,1955-06-14,Senior Engineer,9999-01-01,1988-08-20
296406,Kwangjo,Gurbaxani,1953-06-05,Senior Staff,9999-01-01,1993-01-05
296410,Sanjeeva,Solares,1954-08-11,Staff,9999-01-01,1995-05-30
296418,Feiyu,Benner,1954-12-02,Assistant Engineer,9999-01-01,1998-09-22
296432,Atreyi,Brendel,1954-05-22,Staff,9999-01-01,1999-02-08
296436,Shigeo,Butner,1952-08-03,Senior Staff,9999-01-01,1986-07-04
296438,Along,Kushnir,1955-01-05,Senior Staff,9999-01-01,1985-05-03
296447,Roselyn,Boreale,1955-06-01,Engineer,9999-01-01,1996-10-03
296448,Lech,Salvesen,1953-02-25,Senior Engineer,9999-01-01,1999-11-25
296464,Shen,Rosin,1954-06-01,Senior Staff,9999-01-01,1998-08-20
296467,Arnd,Bahi,1953-03-27,Staff,9999-01-01,1994-09-29
296481,Conal,Lunt,1955-07-07,Engineer,9999-01-01,1997-10-01
296490,Yonghong,Liedekerke,1955-12-13,Senior Engineer,9999-01-01,1999-12-10
296497,Shao,Schlegelmilch,1954-09-16,Engineer,9999-01-01,1996-09-23
296503,Kenroku,Pleszkun,1952-05-30,Senior Staff,9999-01-01,2001-10-09
296510,Aron,Choobineh,1955-01-22,Engineer,9999-01-01,1999-05-25
296514,Zito,Underwood,1954-03-10,Senior Staff,9999-01-01,1990-03-09
296521,Yonghoan,Brookner,1955-03-25,Assistant Engineer,9999-01-01,1996-02-10
296529,Yahiko,Vernadat,1952-03-07,Engineer,9999-01-01,1995-10-08
296539,Oscal,Hettesheimer,1952-04-08,Senior Staff,9999-01-01,1990-11-13
296543,Alagu,Peek,1954-02-05,Staff,9999-01-01,1997-01-10
296549,Pascal,Caine,1954-10-03,Technique Leader,9999-01-01,1993-02-27
296552,Gill,Lampe,1953-11-29,Senior Staff,9999-01-01,1995-12-30
296554,Genta,Atrawala,1952-09-24,Senior Staff,9999-01-01,1987-06-28
296555,Tuval,Chiodo,1952-03-11,Senior Staff,9999-01-01,1991-02-02
296569,Gila,Lindenbaum,1955-02-07,Senior Staff,9999-01-01,1992-10-11
296579,Sahrah,Vecchi,1954-12-09,Staff,9999-01-01,1995-12-30
296584,Margareta,Vecchi,1955-03-06,Staff,9999-01-01,1999-01-13
296589,Tran,Gammage,1952-05-15,Engineer,9999-01-01,1999-08-04
296592,Iara,Bale,1955-01-04,Senior Engineer,9999-01-01,1997-01-13
296600,Jiann,Muhling,1952-12-23,Senior Staff,9999-01-01,1992-10-22
296603,Zissis,Worfolk,1954-05-15,Engineer,9999-01-01,1998-11-19
296605,Karlis,Tischendorf,1953-07-05,Senior Staff,9999-01-01,1991-04-26
296609,Jayson,Litvinov,1952-06-18,Senior Staff,9999-01-01,1998-03-13
296616,Heon,Danner,1952-08-27,Senior Staff,9999-01-01,1993-05-15
296617,Somnath,Orlowska,1955-05-25,Senior Staff,9999-01-01,2000-06-15
296622,Serenella,Dengi,1954-10-29,Engineer,9999-01-01,1999-09-08
296623,Zeljko,Herbst,1952-08-10,Senior Staff,9999-01-01,1990-08-31
296625,Goa,Erdi,1954-07-07,Senior Staff,9999-01-01,1990-05-10
296639,Lihong,Ramalingam,1955-06-01,Engineer,9999-01-01,1995-10-21
296643,Almudena,Cannard,1955-05-07,Staff,9999-01-01,1998-01-20
296648,JiYoung,Papsdorf,1955-02-12,Senior Engineer,9999-01-01,1992-08-04
296649,Atreyi,Lodder,1954-05-22,Staff,9999-01-01,1998-09-30
296671,Piyawadee,Jiafu,1955-06-12,Engineer,9999-01-01,1999-03-22
296674,Nechama,Schicker,1952-11-09,Senior Staff,9999-01-01,1998-05-23
296676,Zeydy,Hockney,1955-10-07,Senior Staff,9999-01-01,1996-10-15
296693,Khedija,Lunn,1952-02-23,Senior Engineer,9999-01-01,1990-07-06
296695,Guenter,Mandelberg,1955-03-06,Technique Leader,9999-01-01,1997-01-04
296701,Hirochika,Osgood,1954-07-14,Senior Staff,9999-01-01,1995-01-12
296708,Odinaldo,Siepmann,1955-09-16,Senior Engineer,9999-01-01,1996-08-20
296710,Subhrajyoti,Parveen,1954-02-15,Senior Staff,9999-01-01,1999-01-14
296728,Emran,Nicolson,1954-10-15,Senior Staff,9999-01-01,2001-01-15
296757,Mandell,Rabehasaina,1953-02-22,Senior Engineer,9999-01-01,1998-02-09
296761,Toshimi,Chartres,1953-11-10,Senior Staff,9999-01-01,1994-01-30
296763,Aran,Brookman,1952-04-07,Staff,9999-01-01,1997-12-14
296766,Tristan,Oxman,1953-12-26,Senior Engineer,9999-01-01,1994-03-24
296772,Keiichiro,Siepmann,1954-11-25,Engineer,9999-01-01,1998-10-09
296773,Arve,Masamoto,1954-10-03,Senior Staff,9999-01-01,2000-10-21
296774,Ashish,Sankaranarayanan,1952-08-03,Senior Staff,9999-01-01,1998-11-04
296775,Uinam,Itschner,1955-02-16,Staff,9999-01-01,2000-01-31
296790,Shaleah,Oppitz,1954-06-25,Senior Engineer,9999-01-01,2000-01-20
296793,Sugwoo,Shackell,1955-05-30,Staff,9999-01-01,1997-08-07
296797,Pranav,Heijenga,1953-04-09,Senior Staff,9999-01-01,1987-08-21
296799,Jianwen,Pollacia,1954-12-31,Senior Staff,9999-01-01,1995-08-16
296800,Remmert,Haraldson,1952-08-09,Staff,9999-01-01,1999-12-27
296805,Arvin,Schonegge,1954-07-05,Senior Engineer,9999-01-01,1999-09-09
296813,Sandeepan,Provine,1952-12-09,Senior Engineer,9999-01-01,1999-07-14
296815,Pasqua,Kamble,1954-11-02,Senior Staff,9999-01-01,1993-12-13
296816,Aris,Macedo,1954-11-01,Engineer,9999-01-01,1997-04-10
296818,Masanao,Rusmann,1952-11-06,Senior Engineer,9999-01-01,1998-06-16
296819,Arvin,Massonet,1952-05-27,Senior Staff,9999-01-01,1992-07-14
296821,Charlene,Cooman,1952-12-19,Senior Staff,9999-01-01,1993-01-28
296829,Jaroslava,Rothenberg,1952-10-11,Senior Staff,9999-01-01,1994-02-11
296833,Naftaly,Lubachevsky,1955-10-21,Senior Engineer,9999-01-01,1985-04-18
296836,Xumin,Michaeli,1953-10-29,Senior Staff,9999-01-01,1994-03-27
296848,Jianhua,Kermarrec,1954-11-10,Senior Staff,9999-01-01,1995-05-27
296856,Naraig,Weiland,1952-03-05,Senior Staff,9999-01-01,1996-05-22
296860,Jaihie,Cooley,1954-05-02,Staff,9999-01-01,1997-08-29
296861,Alenka,Simmel,1955-02-17,Assistant Engineer,9999-01-01,1999-06-05
296866,Kousuke,Plavsic,1952-11-05,Senior Engineer,9999-01-01,1990-01-29
296867,Howell,Rissland,1955-11-19,Senior Engineer,9999-01-01,1998-12-29
296870,Sanjeeva,Bahl,1954-02-27,Senior Engineer,9999-01-01,1993-07-26
296877,Sangeeta,Ventosa,1952-03-31,Staff,9999-01-01,1997-09-10
296881,Alagu,Binkley,1954-05-04,Engineer,9999-01-01,1995-03-14
296882,Vugranam,Armand,1952-04-29,Senior Engineer,9999-01-01,1993-10-03
296887,Yakichi,Weedon,1953-05-19,Senior Staff,9999-01-01,2002-01-18
296894,Qingxiang,Binding,1955-03-04,Senior Staff,9999-01-01,1996-03-25
296899,Jiakeng,Krone,1952-06-01,Engineer,9999-01-01,1998-02-07
296906,Fumiyo,Gips,1954-04-22,Senior Staff,9999-01-01,1997-04-12
296907,Valery,Wolniewicz,1954-05-15,Staff,9999-01-01,1997-06-17
296910,Sampalli,Conia,1952-08-16,Senior Staff,9999-01-01,1991-06-28
296911,Yefim,Heinisuo,1955-12-22,Engineer,9999-01-01,1996-06-12
296916,Oddvar,Legleitner,1954-10-15,Senior Engineer,9999-01-01,1998-08-29
296918,Sashi,Itzigehl,1954-05-10,Senior Staff,9999-01-01,1994-09-11
296926,Leah,Lyonns,1955-04-05,Senior Staff,9999-01-01,1995-02-15
296933,Shan,Candan,1953-11-17,Senior Engineer,9999-01-01,1997-02-21
296934,Edwin,Rissanen,1954-05-14,Staff,9999-01-01,1998-06-03
296939,Hugo,Chimia,1953-03-16,Senior Engineer,9999-01-01,1995-01-10
296940,Haldon,Guerreiro,1954-06-13,Senior Engineer,9999-01-01,1989-10-18
296958,Leaf,Besancenot,1955-07-30,Staff,9999-01-01,1998-08-05
296963,Kellie,Gopalakrishnan,1953-11-21,Senior Engineer,9999-01-01,1988-10-23
296971,Uma,Baalen,1955-02-09,Senior Staff,9999-01-01,1997-01-03
296982,Atreyi,Angot,1952-09-09,Senior Engineer,9999-01-01,1999-03-23
296984,Billie,Harbusch,1955-02-18,Senior Engineer,9999-01-01,1993-02-18
296990,Tokuyasu,Rossi,1953-01-03,Senior Staff,9999-01-01,2000-04-01
296994,Leah,Kinley,1955-04-26,Senior Staff,9999-01-01,1999-11-26
296996,Elliott,Setiz,1952-09-08,Senior Staff,9999-01-01,1996-11-09
297011,Woody,Riefers,1952-10-14,Senior Engineer,9999-01-01,1990-01-03
297012,Krisda,Perin,1953-12-25,Staff,9999-01-01,1998-04-15
297024,Lakshmi,Pews,1954-11-10,Senior Staff,9999-01-01,1997-11-20
297030,Dekang,Pettit,1955-07-17,Engineer,9999-01-01,1999-08-17
297032,Satyanarayana,Panwar,1954-05-10,Senior Staff,9999-01-01,1996-02-11
297047,Erzsebet,Litzler,1955-11-08,Engineer,9999-01-01,1998-03-22
297051,Hauke,Danner,1953-12-08,Senior Engineer,9999-01-01,1991-11-11
297052,Qunsheng,Benzmuller,1955-01-15,Senior Staff,9999-01-01,1994-05-06
297055,Vitaly,Lung,1955-04-02,Engineer,9999-01-01,1996-09-30
297064,Jovan,Vigier,1953-07-17,Staff,9999-01-01,1999-02-26
297072,Mariangiola,Staudhammer,1954-02-07,Technique Leader,9999-01-01,1987-12-24
297078,Brigham,Chartres,1955-12-29,Engineer,9999-01-01,1999-01-02
297088,Zeljko,Arlazarov,1952-12-01,Engineer,9999-01-01,1999-10-16
297096,Jaber,McClure,1955-03-01,Engineer,9999-01-01,1995-11-05
297100,Bangqing,Schaap,1954-09-07,Staff,9999-01-01,1997-08-03
297111,Munir,Jenevein,1953-08-20,Senior Staff,9999-01-01,1999-07-03
297112,Mads,Cappelletti,1954-12-24,Senior Staff,9999-01-01,1997-01-18
297117,Horward,Gist,1952-07-10,Senior Staff,9999-01-01,1987-03-28
297119,Ekawit,Maksimenko,1954-01-08,Senior Staff,9999-01-01,1993-09-09
297120,Oscal,Usdin,1953-10-15,Senior Engineer,9999-01-01,1993-06-18
297125,Morrie,Rullman,1952-11-25,Senior Staff,9999-01-01,1995-07-20
297140,Akeel,Zizka,1954-08-23,Engineer,9999-01-01,1995-06-10
297141,Yonghong,Ramsak,1953-09-27,Staff,9999-01-01,1998-12-07
297148,Sanjoy,Ranon,1954-12-16,Senior Engineer,9999-01-01,1998-06-27
297157,Ramalingam,Pell,1955-07-06,Senior Staff,9999-01-01,1996-04-17
297161,Richara,Sichman,1952-03-19,Engineer,9999-01-01,1998-04-02
297166,Mayumi,Doering,1955-01-20,Senior Engineer,9999-01-01,1986-04-08
297167,Dipayan,Ligten,1952-05-07,Senior Engineer,9999-01-01,1988-11-28
297169,Vincent,Rousseau,1952-03-27,Senior Staff,9999-01-01,1995-06-08
297179,Heejo,Gimbel,1952-08-24,Engineer,9999-01-01,1995-09-29
297182,Zdislav,Lodder,1953-02-01,Senior Engineer,9999-01-01,1996-08-13
297195,Yinlin,Honglei,1952-02-06,Engineer,9999-01-01,1996-12-28
297196,Masali,Cangellaris,1953-01-06,Technique Leader,9999-01-01,1994-05-03
297199,Franziska,Kalorkoti,1952-07-21,Senior Engineer,9999-01-01,1997-03-12
297207,Yunming,Prochazka,1953-04-24,Senior Staff,9999-01-01,1996-03-01
297209,Subhash,Schaad,1953-12-22,Senior Staff,9999-01-01,2002-07-20
297210,Chanjung,Shackel,1953-06-13,Staff,9999-01-01,1995-01-14
297216,Youssef,Kaltofen,1954-03-03,Senior Staff,9999-01-01,1997-09-21
297218,Teruyuki,Alameldin,1954-08-23,Senior Staff,9999-01-01,1995-07-16
297219,Rajmohan,Itzfeldt,1952-10-26,Senior Staff,9999-01-01,1996-07-10
297220,Boaz,Takkinen,1955-04-23,Engineer,9999-01-01,1997-10-24
297221,Bowen,Redmiles,1953-12-08,Senior Engineer,9999-01-01,2002-03-08
297236,Bedir,Serra,1954-11-24,Staff,9999-01-01,1999-11-13
297245,Gina,Potthoff,1954-06-20,Senior Staff,9999-01-01,1992-04-16
297254,Kazuhito,Ressouche,1953-09-14,Senior Engineer,9999-01-01,1988-07-01
297258,Kazuhiko,Boguraev,1953-02-11,Senior Staff,9999-01-01,2000-03-07
297259,Kagan,Speer,1955-09-24,Engineer,9999-01-01,1997-12-09
297265,Chenxi,Leijenhorst,1955-10-09,Senior Engineer,9999-01-01,1985-12-09
297270,Masoud,Zucker,1954-02-12,Staff,9999-01-01,1998-09-17
297273,Tokuyasu,Frolund,1954-08-01,Senior Staff,9999-01-01,1994-10-18
297281,Hidekazu,Terekhov,1953-12-13,Senior Staff,9999-01-01,1996-05-21
297294,Hidefumi,Swiss,1953-07-29,Senior Engineer,9999-01-01,2000-04-21
297304,Sukumar,Foote,1954-09-14,Staff,9999-01-01,1999-10-04
297322,Hatsukazu,Schahn,1952-11-12,Senior Engineer,9999-01-01,1997-07-23
297326,Anestis,Fasbender,1955-02-24,Senior Staff,9999-01-01,1996-07-13
297328,Irene,Serov,1954-03-09,Engineer,9999-01-01,1993-10-26
297341,Oldrich,Matzat,1953-09-13,Staff,9999-01-01,1999-05-17
297343,Xianlong,Kinley,1955-08-12,Senior Engineer,9999-01-01,1985-07-17
297349,Suebskul,Ballarin,1953-09-03,Engineer,9999-01-01,1997-12-21
297351,Magy,Barreiro,1953-11-06,Senior Staff,9999-01-01,2000-03-20
297365,Danny,Alpin,1954-10-12,Engineer,9999-01-01,1996-01-03
297373,Alois,Bridgland,1952-05-13,Senior Staff,9999-01-01,1992-12-28
297374,Shaw,Ginesta,1954-04-09,Staff,9999-01-01,1998-09-02
297378,Valeska,Fandrianto,1955-02-11,Senior Staff,9999-01-01,1998-07-23
297380,Abdulla,Verspoor,1952-12-18,Staff,9999-01-01,1998-05-10
297381,Gio,Muhling,1952-04-18,Senior Staff,9999-01-01,1996-12-26
297387,Valdiodio,Klassen,1952-12-05,Senior Staff,9999-01-01,2001-10-27
297390,Eishiro,Takanami,1955-04-10,Senior Engineer,9999-01-01,1995-01-14
297395,Magdalena,Ginesta,1955-10-13,Engineer,9999-01-01,1996-06-05
297396,Aimee,Seghrouchni,1954-05-16,Engineer,9999-01-01,1998-03-09
297402,Hailing,Ghemri,1955-11-22,Senior Staff,9999-01-01,1996-07-12
297405,Susanna,Eterovic,1955-03-09,Senior Engineer,9999-01-01,2002-01-27
297407,Jiakeng,Babu,1955-09-14,Senior Staff,9999-01-01,1997-12-30
297408,Adib,Salvesen,1953-06-12,Technique Leader,9999-01-01,1992-08-04
297409,Mingsen,Cichocki,1954-05-07,Senior Staff,9999-01-01,1991-07-06
297410,Danel,Setlzner,1952-09-11,Senior Staff,9999-01-01,1994-10-27
297421,Marsha,Raney,1953-05-20,Senior Staff,9999-01-01,1999-04-07
297423,Nirmal,Luca,1952-04-12,Senior Engineer,9999-01-01,2002-03-23
297432,Susumu,Mahnke,1953-09-15,Senior Engineer,9999-01-01,1997-04-14
297435,Anyuan,Rouquie,1954-10-27,Technique Leader,9999-01-01,1990-02-11
297438,Kiyotoshi,Besselaar,1954-08-27,Senior Staff,9999-01-01,1997-09-26
297444,Alain,Kading,1955-05-25,Senior Engineer,9999-01-01,1996-01-04
297453,Shem,Molenaar,1955-06-09,Senior Staff,9999-01-01,1998-07-28
297458,Maik,Junet,1954-08-10,Senior Staff,9999-01-01,2000-03-09
297461,Tayeb,Vickson,1955-12-03,Staff,9999-01-01,1994-02-18
297486,Qingxiang,Ducloy,1954-10-09,Senior Staff,9999-01-01,2002-05-02
297491,Garnet,Candan,1952-10-20,Senior Staff,9999-01-01,2000-07-25
297497,Dulce,Frijda,1955-12-19,Senior Engineer,9999-01-01,1988-10-14
297499,Toshiko,Murtagh,1952-04-20,Senior Staff,9999-01-01,1999-06-18
297503,Nimmagadda,Rodham,1952-08-31,Engineer,9999-01-01,1996-07-02
297525,Lunjin,Delgrossi,1953-10-20,Staff,9999-01-01,1995-12-14
297531,Nahla,Lampe,1954-03-11,Senior Staff,9999-01-01,1994-05-12
297536,Gao,Debuse,1953-06-04,Senior Staff,9999-01-01,1987-06-23
297541,Subbu,Denos,1953-12-30,Senior Engineer,9999-01-01,2001-04-11
297542,Vatsa,Rodite,1953-03-25,Senior Staff,9999-01-01,1994-05-10
297547,Zhensheng,Iisaka,1954-09-13,Engineer,9999-01-01,1996-12-31
297548,Owen,Chiodo,1955-05-05,Senior Staff,9999-01-01,1991-10-28
297550,Vishwani,Parfitt,1952-11-07,Engineer,9999-01-01,1999-11-17
297552,Claudi,Buchter,1954-07-26,Senior Staff,9999-01-01,1991-09-23
297563,Mechthild,Hedayat,1952-02-04,Staff,9999-01-01,1996-07-20
297566,Demin,Marquardt,1952-12-05,Senior Engineer,9999-01-01,1996-08-30
297571,Itzchak,Lienhardt,1955-01-05,Senior Staff,9999-01-01,1995-04-06
297589,Sushant,Ramsak,1954-08-24,Senior Staff,9999-01-01,1998-06-19
297592,Goncalo,Baezner,1952-03-05,Senior Staff,9999-01-01,1995-01-11
297616,Eldridge,Stafford,1953-11-09,Senior Staff,9999-01-01,1993-04-12
297629,Sham,Ishibashi,1953-05-30,Senior Staff,9999-01-01,1994-07-23
297642,Matk,Krichel,1955-08-10,Staff,9999-01-01,1998-07-15
297647,Vishwani,Panienski,1952-03-31,Senior Engineer,9999-01-01,1996-09-13
297650,Katsuyuki,Nyanchama,1954-07-13,Senior Staff,9999-01-01,1995-06-09
297653,Basem,Thombley,1953-06-10,Technique Leader,9999-01-01,1991-04-28
297668,Temple,Itzigehl,1952-06-29,Technique Leader,9999-01-01,1990-01-10
297671,Yoshimitsu,Highland,1952-05-24,Staff,9999-01-01,1997-07-14
297680,Kien,Nilsson,1952-05-21,Senior Staff,9999-01-01,1989-10-24
297685,Kotesh,Asrin,1955-11-21,Engineer,9999-01-01,1994-11-05
297688,Manu,Trumbly,1953-06-29,Staff,9999-01-01,1998-08-30
297689,Xiaopeng,Schade,1953-10-18,Engineer,9999-01-01,1995-03-08
297690,Yuguang,Murtagh,1953-03-22,Senior Staff,9999-01-01,1999-07-16
297692,Subhada,Murthy,1953-09-25,Senior Staff,9999-01-01,1994-01-31
297693,Collette,Fujisaki,1954-11-03,Senior Engineer,9999-01-01,1988-06-16
297697,Shahab,Gopalakrishnan,1953-03-27,Senior Staff,9999-01-01,1997-12-17
297699,Remzi,Crooks,1955-01-05,Engineer,9999-01-01,1999-03-09
297701,Zejun,Kemmerer,1955-12-12,Senior Staff,9999-01-01,2000-08-02
297707,Nimmagadda,Valette,1953-08-28,Senior Staff,9999-01-01,2002-03-11
297722,Baziley,Breugel,1955-11-14,Staff,9999-01-01,1997-08-05
297728,Toshimitsu,Woycyznski,1955-10-10,Assistant Engineer,9999-01-01,1995-06-01
297729,Shawna,Luce,1955-10-01,Staff,9999-01-01,1996-11-11
297740,Dhritiman,Masamoto,1954-08-19,Senior Staff,9999-01-01,1990-02-06
297746,Moon,Ghalwash,1955-09-08,Senior Staff,9999-01-01,1997-08-24
297755,Kazuhide,Barvinok,1955-08-27,Senior Engineer,9999-01-01,1993-02-07
297766,Chaitali,Birdsall,1952-12-02,Senior Engineer,9999-01-01,1998-02-18
297776,Utpal,Ananiadou,1954-06-21,Senior Staff,9999-01-01,1997-02-26
297787,Aral,Kroha,1954-05-25,Senior Staff,9999-01-01,1999-04-10
297795,Aksel,Baez,1952-05-30,Senior Staff,9999-01-01,1991-11-08
297797,Valery,Parveen,1955-06-11,Senior Staff,9999-01-01,1998-12-20
297798,Hideo,Collavizza,1952-07-06,Senior Engineer,9999-01-01,1986-09-16
297805,Danel,Maquelin,1954-01-07,Staff,9999-01-01,1997-10-12
297809,Theirry,Hatcliff,1954-03-09,Senior Staff,9999-01-01,1994-03-18
297816,Dekang,Hempstead,1954-11-29,Technique Leader,9999-01-01,1999-04-24
297818,Etsuo,Tetzlaff,1952-12-25,Senior Staff,9999-01-01,2000-08-05
297832,Gennady,Szemeredi,1955-04-27,Technique Leader,9999-01-01,1995-03-04
297838,Babette,Axelband,1955-03-22,Staff,9999-01-01,1998-06-04
297840,Marsja,Jullig,1953-11-13,Senior Staff,9999-01-01,2000-01-17
297853,Goo,Simmen,1952-03-31,Technique Leader,9999-01-01,1998-07-31
297854,Gretta,Litecky,1953-10-26,Staff,9999-01-01,1998-08-27
297860,Herb,Kakkad,1953-05-13,Staff,9999-01-01,1998-03-18
297872,Subhada,Murtha,1952-12-25,Senior Staff,9999-01-01,2000-03-21
297882,Candida,Straney,1955-07-29,Senior Staff,9999-01-01,1994-06-23
297887,Taegyun,Itzigehl,1953-11-29,Staff,9999-01-01,1999-04-25
297891,Abdelkader,Marwedel,1954-12-30,Senior Staff,9999-01-01,2000-12-02
297895,Fen,Hebden,1953-11-11,Senior Staff,9999-01-01,1994-10-07
297900,Fuqing,Bala,1953-08-20,Staff,9999-01-01,1998-01-31
297902,Mitsuyuki,Peha,1954-02-22,Technique Leader,9999-01-01,1989-04-27
297908,Hinrich,Peha,1952-06-10,Staff,9999-01-01,1997-06-28
297914,Mark,Brandsma,1952-11-26,Senior Engineer,9999-01-01,1992-01-14
297916,Jacopo,Atchley,1952-04-08,Staff,9999-01-01,1998-12-14
297925,Nahla,Heemskerk,1953-06-16,Senior Staff,9999-01-01,1991-01-19
297929,Kyoichi,Navazio,1955-12-27,Senior Staff,9999-01-01,1997-01-19
297938,Manohar,Sanella,1954-12-21,Staff,9999-01-01,1994-08-07
297940,Jolita,Conti,1952-06-20,Technique Leader,9999-01-01,1995-06-25
297947,Zhongwei,Aumann,1952-10-29,Senior Staff,9999-01-01,1997-08-26
297948,Kristinn,Adachi,1952-05-17,Senior Engineer,9999-01-01,1999-11-01
297953,Nadjib,Scallan,1953-08-13,Engineer,9999-01-01,1998-10-12
297956,Ewing,Sichman,1954-05-11,Senior Staff,9999-01-01,1999-11-29
297966,Matt,Stranks,1954-02-16,Senior Staff,9999-01-01,1993-03-22
297970,Waiman,Erdmenger,1955-09-24,Senior Staff,9999-01-01,1997-05-10
297971,Tran,Peac,1952-04-13,Senior Staff,9999-01-01,1986-09-28
297979,Dinah,Prochazka,1953-03-21,Senior Staff,9999-01-01,1994-04-03
297984,Gadiel,Cangellaris,1955-12-27,Engineer,9999-01-01,1999-08-09
297986,Goncalo,Miara,1954-02-25,Assistant Engineer,9999-01-01,1996-11-29
297994,Chrisa,Serre,1953-02-10,Senior Staff,9999-01-01,1999-04-24
297997,Remco,Gewali,1955-08-25,Senior Staff,9999-01-01,1998-04-25
298009,Niranjan,Schauser,1955-09-16,Senior Staff,9999-01-01,1993-10-07
298020,Yuguang,Oxman,1954-08-29,Senior Staff,9999-01-01,2002-01-27
298021,Rosella,Raoux,1954-12-23,Engineer,9999-01-01,1999-10-11
298034,Lobel,Heusch,1955-11-06,Senior Staff,9999-01-01,1991-05-23
298036,Ung,Trachtenberg,1953-07-11,Technique Leader,9999-01-01,1996-09-13
298047,Debatosh,Lovengreen,1953-02-08,Senior Staff,9999-01-01,1996-10-23
298057,Alejandro,Hedayat,1953-06-11,Engineer,9999-01-01,1999-11-28
298077,Marek,Berztiss,1955-04-18,Senior Staff,9999-01-01,1996-10-05
298086,Henk,Swist,1953-01-11,Senior Staff,9999-01-01,1998-05-16
298090,Otilia,Pelc,1952-08-03,Staff,9999-01-01,1995-12-17
298094,Shawna,Bahr,1955-08-21,Senior Staff,9999-01-01,1998-09-11
298095,Anneli,Limongiello,1952-11-06,Senior Staff,9999-01-01,1996-01-22
298099,Premal,Sinitsyn,1953-02-14,Engineer,9999-01-01,1998-05-10
298103,Dannz,Leaver,1952-12-23,Technique Leader,9999-01-01,1994-12-20
298109,Yahiko,Halloran,1954-06-26,Senior Staff,9999-01-01,1994-09-22
298113,Subhada,Cusworth,1953-01-03,Technique Leader,9999-01-01,1991-06-22
298115,Guozhong,Validov,1954-06-04,Senior Engineer,9999-01-01,1990-06-13
298116,Gaetan,Zhang,1954-02-11,Senior Staff,9999-01-01,1995-01-06
298126,Cedric,Markovitch,1955-11-08,Assistant Engineer,9999-01-01,1998-12-01
298137,Cathie,Bashian,1955-01-27,Senior Staff,9999-01-01,1997-05-28
298138,Reinhold,Bauknecht,1953-06-29,Staff,9999-01-01,1995-05-06
298141,Prodip,Baja,1953-07-09,Technique Leader,9999-01-01,1989-08-18
